867	96	6483	0	
843	24	6478	0	
353	200	6502	0	
127	357	6614	0	
1422	114	6836	0	
902	22	6920	0	
56	55	6942	0	
199	21	6997	0	
228	115	7018	0	
189	3	7133	0	
2094	66	6645	0	
628	10	6667	0	
170	50	6677	0	
1025	67	6563	0	
1779	94	6456	0	
56	85	6550	0	
241	99	6635	0	
583	73	6622	0	
756	56	6695	0	
1365	86	6517	0	
337	3	6603	0	
839	30	6577	0	
2471	243	6178	0	
1159	219	6325	0	
569	24	6503	0	
1918	9	6260	0	
1069	12	6146	0	
101	20	6158	0	
2204	60	5976	0	
491	181	5980	0	
943	39	6091	0	
238	158	6130	0	
1042	192	6251	0	
56	381	6443	0	
1367	9	6751	0	
1055	16	6697	0	
738	108	6560	0	
138	209	6668	0	
1919	123	6674	0	
4521	523	6391	0	
96	123	6914	0	
47	66	7037	0	
1044	22	7020	0	
1074	35	7013	0	
1452	10	6792	0	
1057	178	6729	0	
2765	244	6600	0	
128	65	6844	0	
47	22	6909	0	
287	41	6862	0	
339	140	6903	0	
508	151	6991	0	
204	69	7142	0	
571	49	7211	0	
55	43	7260	0	
775	43	7205	0	
698	40	6538	0	
328	77	6578	0	
1741	10	6543	0	
2158	23	6368	0	
1967	49	5797	0	
330	103	5790	0	
243	98	5893	0	
840	44	5953	0	
390	50	5997	0	
1612	57	5927	0	
117	62	5984	0	
178	29	6046	0	
272	15	6075	0	
994	6	5890	0	
494	153	5539	0	
50	63	5692	0	
90	1	5755	0	
399	168	5756	0	
3878	30	5712	0	
50	242	5742	0	
534	11	5984	0	
700	4	5880	0	
1136	36	5815	0	
1754	245	5724	0	
1024	22	5875	0	
1038	62	5812	0	
1581	151	5775	0	
156	78	5926	0	
205	185	6004	0	
48	92	6189	0	
189	21	6208	0	
608	74	6229	0	
151	183	6303	0	
117	298	6486	0	
345	19	6728	0	
172	35	6747	0	
1464	329	6696	0	
242	177	6992	0	
988	40	7169	0	
349	18	6966	0	
1539	11	6765	0	
268	171	6776	0	
403	451	6923	0	
517	17	7374	0	
586	16	7350	0	
237	123	7366	0	
915	27	7429	0	
117	2	7456	0	
94	13	7458	0	
861	4	7290	0	
931	122	7255	0	
670	16	7377	0	
62	45	7235	0	
390	22	7280	0	
1045	31	7110	0	
2144	46	6735	0	
315	2	6781	0	
223	51	6783	0	
476	169	6726	0	
86	49	6895	0	
1721	102	6612	0	
62	31	6714	0	
467	51	6745	0	
2017	68	6150	0	
1584	130	6152	0	
705	107	6225	0	
368	432	6332	0	
473	263	6576	0	
457	8	6839	0	
472	121	6603	0	
2934	123	6637	0	
387	6	6719	0	
609	282	6725	0	
1048	126	6867	0	
3126	34	6724	0	
1639	75	6672	0	
49	20	6747	0	
90	69	6767	0	
1528	150	6796	0	
2107	1	6836	0	
82	63	6837	0	
73	63	6851	0	
90	60	6914	0	
48	266	6974	0	
863	18	7240	0	
1056	158	7155	0	
1468	202	7171	0	
1273	36	7323	0	
726	29	7302	0	
2229	14	7240	0	
2410	139	7017	0	
51	196	7156	0	
35	114	7352	0	
2642	47	7025	0	
2038	4	6776	0	
2890	7	6696	0	
679	291	6552	0	
1051	37	6765	0	
443	76	6802	0	
182	6	6878	0	
1688	77	6607	0	
2416	16	6406	0	
49	13	6422	0	
2749	10	5754	0	
183	100	5764	0	
104	14	5864	0	
126	389	5878	0	
2903	10	5850	0	
344	174	5860	0	
236	195	5583	0	
343	106	5778	0	
819	181	5851	0	
300	88	6032	0	
235	39	6120	0	
141	268	6159	0	
48	18	6427	0	
246	134	6322	0	
361	95	6456	0	
2134	19	6383	0	
843	12	6341	0	
218	125	6353	0	
671	60	6478	0	
294	1	6439	0	
215	177	6440	0	
1296	122	6564	0	
1326	98	6517	0	
166	90	6566	0	
513	71	6656	0	
161	29	6727	0	
360	80	6654	0	
2662	206	6652	0	
48	158	6858	0	
4292	2	6279	0	
584	2	6018	0	
365	58	6020	0	
4161	16	5412	0	
552	102	5428	0	
764	235	5496	0	
764	265	5656	0	
220	151	5921	0	
94	34	6072	0	
819	133	6017	0	
913	78	6000	0	
309	20	6078	0	
1124	132	6034	0	
688	20	6103	0	
835	181	6063	0	
1223	23	5978	0	
1222	34	5825	0	
159	80	5859	0	
83	62	5939	0	
131	6	6001	0	
85	80	6007	0	
1003	525	5885	0	
317	66	6374	0	
1887	155	6411	0	
1609	50	6217	0	
817	10	6153	0	
105	223	6163	0	
1467	47	6339	0	
427	335	6386	0	
352	20	6419	0	
159	44	6439	0	
1212	45	6446	0	
1175	141	6415	0	
116	4	6556	0	
207	7	6560	0	
606	82	6484	0	
190	135	6566	0	
297	146	6701	0	
1387	124	6305	0	
204	17	6429	0	
758	86	6262	0	
679	84	6348	0	
626	128	6237	0	
3793	17	5990	0	
61	32	6007	0	
768	507	6000	0	
492	351	6239	0	
50	148	6590	0	
616	99	6738	0	
1682	170	6590	0	
3294	191	6366	0	
49	38	6557	0	
1622	31	6375	0	
782	170	6406	0	
613	119	6486	0	
673	30	6605	0	
318	123	6564	0	
136	222	6687	0	
148	33	6909	0	
513	35	6942	0	
61	10	6948	0	
822	101	6958	0	
49	15	7059	0	
442	109	6994	0	
1123	6	6897	0	
1663	30	6745	0	
977	7	6713	0	
308	55	6602	0	
656	273	6657	0	
925	41	6695	0	
48	6	6736	0	
125	222	6742	0	
1181	45	6699	0	
804	90	6593	0	
2847	35	6438	0	
692	24	6473	0	
2634	102	6121	0	
1433	68	6189	0	
423	428	6177	0	
329	8	6605	0	
5794	61	5719	0	
3405	147	5115	0	
432	49	5262	0	
735	18	5247	0	
719	90	5265	0	
272	24	5310	0	
784	29	5334	0	
284	103	5222	0	
237	310	5325	0	
876	67	5542	0	
465	10	5609	0	
323	161	5619	0	
549	212	5645	0	
353	130	5857	0	
48	125	5987	0	
36	29	6112	0	
1245	35	5995	0	
122	141	5906	0	
611	4	6047	0	
308	64	6051	0	
605	54	6012	0	
1046	161	5982	0	
611	45	6015	0	
105	15	6060	0	
321	60	6075	0	
2840	109	5228	0	
509	91	5337	0	
124	21	5428	0	
1313	37	5301	0	
716	118	5239	0	
1421	41	5187	0	
1936	92	4999	0	
105	57	5091	0	
192	29	4947	0	
213	79	4976	0	
272	24	5055	0	
2434	25	4930	0	
1265	5	4832	0	
1140	71	4582	0	
1717	65	4618	0	
589	249	4572	0	
386	223	4821	0	
695	136	4920	0	
51	11	5056	0	
1571	61	5031	0	
701	17	5030	0	
1994	29	4733	0	
1078	291	4534	0	
353	14	4825	0	
131	21	4839	0	
456	85	4815	0	
260	232	4900	0	
867	17	5042	0	
495	15	5059	0	
821	31	5039	0	
210	5	5070	0	
558	148	5051	0	
654	30	5199	0	
3440	108	4631	0	
145	185	4670	0	
58	314	4855	0	
1757	70	5022	0	
405	39	5043	0	
137	83	5082	0	
1362	29	5057	0	
87	75	5086	0	
992	683	5137	0	
596	31	5791	0	
1425	170	5719	0	
532	19	5889	0	
2613	26	5360	0	
725	11	5174	0	
1517	146	5055	0	
395	66	5201	0	
628	21	5142	0	
168	54	5163	0	
620	297	5188	0	
1602	23	5450	0	
49	33	5473	0	
116	156	5506	0	
1076	37	5521	0	
622	239	5490	0	
1203	58	5675	0	
343	102	5733	0	
50	202	5835	0	
259	159	5876	0	
177	73	6035	0	
1055	53	6063	0	
1051	27	6041	0	
987	206	5959	0	
579	26	6165	0	
398	157	6100	0	
317	156	6257	0	
2029	245	6237	0	
111	266	6482	0	
746	159	6707	0	
51	138	6866	0	
337	95	7004	0	
575	38	7007	0	
2178	10	6959	0	
726	27	6969	0	
1386	84	6893	0	
594	6	6977	0	
1533	197	6882	0	
218	96	7079	0	
561	187	7175	0	
317	20	7297	0	
390	20	7317	0	
481	134	7337	0	
371	74	7222	0	
50	56	7296	0	
1493	63	7129	0	
292	57	7056	0	
558	51	7113	0	
2041	2	7046	0	
321	16	7048	0	
2034	277	6738	0	
2777	13	6666	0	
556	42	6679	0	
1056	137	6690	0	
622	95	6674	0	
155	191	6769	0	
641	71	6930	0	
971	260	6893	0	
68	82	7153	0	
1344	239	7050	0	
58	88	7289	0	
627	60	7063	0	
425	65	7123	0	
255	12	7188	0	
1269	35	7130	0	
114	144	7165	0	
1153	263	7187	0	
141	107	7450	0	
1004	40	7528	0	
262	19	7568	0	
165	288	7587	0	
865	60	7800	0	
39	19	7860	0	
32	19	7879	0	
712	65	7215	0	
164	3	7280	0	
1038	467	7252	0	
430	234	7719	0	
1151	83	7783	0	
350	44	7866	0	
1468	124	7708	0	
868	101	7766	0	
1720	54	7792	0	
227	275	7846	0	
59	65	7824	0	
1567	24	7866	0	
583	56	7857	0	
428	11	7913	0	
1146	110	7768	0	
128	108	7878	0	
786	48	7949	0	
1019	322	7758	0	
470	244	8080	0	
1286	95	8266	0	
636	112	8259	0	
810	111	8169	0	
330	48	8280	0	
1570	7	8096	0	
297	218	8103	0	
177	22	8321	0	
1082	112	8290	0	
1496	55	8169	0	
445	38	8224	0	
219	328	8262	0	
335	13	8590	0	
3095	5	8264	0	
50	23	8269	0	
853	226	8047	0	
1047	98	8007	0	
1631	23	7808	0	
283	15	7831	0	
893	84	7751	0	
1321	9	7797	0	
41	143	7806	0	
691	17	7912	0	
119	64	7929	0	
725	64	7909	0	
186	129	7973	0	
667	10	8102	0	
263	290	7909	0	
770	35	8199	0	
48	131	8234	0	
947	59	8269	0	
1063	102	8141	0	
509	194	8203	0	
3744	239	8133	0	
131	30	8372	0	
611	176	8339	0	
2334	55	8407	0	
503	47	8444	0	
312	50	8491	0	
526	312	8541	0	
678	14	8576	0	
1710	138	8398	0	
1506	117	8441	0	
358	291	8558	0	
50	95	8849	0	
2660	148	8422	0	
584	46	8570	0	
1454	118	8295	0	
1338	2	8325	0	
561	286	8267	0	
416	186	8553	0	
337	5	8739	0	
101	65	8744	0	
82	23	8809	0	
781	122	8767	0	
205	217	8889	0	
114	188	9106	0	
67	48	9103	0	
471	315	9151	0	
1423	160	9203	0	
2061	74	9216	0	
219	188	9290	0	
687	64	9171	0	
891	13	9175	0	
1985	19	9085	0	
1293	28	8634	0	
145	134	8662	0	
684	229	8562	0	
167	46	8791	0	
567	256	8837	0	
56	40	9093	0	
710	32	9050	0	
2086	90	8914	0	
375	48	9004	0	
1173	99	8897	0	
835	155	8996	0	
218	2	8876	0	
612	57	8878	0	
1884	13	8846	0	
55	13	8859	0	
1305	194	8816	0	
124	39	9010	0	
1785	13	8820	0	
941	51	8785	0	
587	45	8836	0	
431	53	8559	0	
55	158	8612	0	
1248	22	8526	0	
481	122	8548	0	
3108	63	8352	0	
368	231	8367	0	
734	14	8598	0	
2078	85	8365	0	
1160	91	8338	0	
470	7	8374	0	
133	23	8381	0	
1627	12	8038	0	
3642	40	7685	0	
104	85	7725	0	
1192	102	7688	0	
662	52	7638	0	
310	97	7690	0	
732	22	7706	0	
129	203	7728	0	
142	21	7931	0	
2010	103	7759	0	
812	86	7562	0	
760	27	7648	0	
1041	41	7640	0	
51	29	7681	0	
1686	37	7520	0	
128	65	7557	0	
427	235	7622	0	
451	229	7755	0	
2590	144	7551	0	
259	12	7665	0	
505	25	7677	0	
579	107	7526	0	
60	88	7633	0	
1432	94	7666	0	
1899	45	7663	0	
2120	35	7244	0	
49	254	7279	0	
39	272	7533	0	
33	98	7805	0	
547	60	7903	0	
151	23	7846	0	
1398	434	7578	0	
70	38	8012	0	
1163	138	7955	0	
1176	191	7945	0	
655	1	8090	0	
3561	123	7499	0	
156	35	7622	0	
1088	104	7587	0	
1308	194	7546	0	
246	6	7523	0	
1001	42	7341	0	
1520	314	7335	0	
81	18	7649	0	
118	21	7667	0	
1464	243	7213	0	
218	128	7456	0	
94	14	7584	0	
464	268	7598	0	
546	90	7792	0	
2033	157	7630	0	
1453	113	7755	0	
151	30	7868	0	
105	8	7898	0	
264	23	7878	0	
109	134	7901	0	
81	444	8035	0	
586	111	8479	0	
901	85	8456	0	
271	6	8541	0	
634	25	8318	0	
330	149	8343	0	
111	51	8492	0	
2143	224	8241	0	
202	293	8425	0	
53	211	8718	0	
867	62	8929	0	
1387	39	8869	0	
1214	136	8860	0	
1946	101	8742	0	
49	91	8843	0	
4100	132	8552	0	
562	20	8684	0	
1941	27	8606	0	
98	397	8633	0	
519	393	8872	0	
60	19	9265	0	
809	26	9284	0	
732	88	9166	0	
319	24	9254	0	
931	7	9215	0	
991	86	8991	0	
65	325	9077	0	
646	80	9303	0	
83	125	9383	0	
493	92	9508	0	
297	209	9509	0	
1441	108	9688	0	
1030	8	9744	0	
540	91	9752	0	
1570	158	9656	0	
140	39	9814	0	
531	21	9801	0	
59	56	9822	0	
222	119	9878	0	
1084	61	9900	0	
49	37	9961	0	
239	4	9998	0	
179	39	10002	0	
404	16	9816	0	
1236	46	9708	0	
143	127	9754	0	
479	167	9881	0	
49	182	10048	0	
562	56	10144	0	
448	128	10200	0	
2419	119	10231	0	
51	179	10350	0	
272	15	10529	0	
1149	4	10507	0	
673	91	10446	0	
50	71	10537	0	
631	130	10608	0	
2392	191	10130	0	
935	39	10321	0	
1035	49	10216	0	
103	7	10265	0	
1104	347	10090	0	
728	80	10437	0	
160	114	10517	0	
118	512	10631	0	
95	62	11098	0	
1934	75	11125	0	
3487	115	10516	0	
703	78	10631	0	
1431	48	10214	0	
49	142	10262	0	
793	36	10404	0	
551	113	10302	0	
421	34	10415	0	
48	155	10449	0	
36	39	10604	0	
371	23	10452	0	
173	142	10475	0	
1463	207	10493	0	
712	12	10665	0	
1257	58	10573	0	
331	152	10631	0	
245	24	10589	0	
183	76	10613	0	
414	339	10689	0	
1341	57	10980	0	
1333	6	10684	0	
205	377	10690	0	
427	20	11067	0	
1426	3	10716	0	
1162	32	10437	0	
138	5	10469	0	
387	222	10474	0	
195	37	10696	0	
449	81	10643	0	
325	55	10724	0	
146	66	10779	0	
48	51	10845	0	
352	4	10739	0	
1414	24	10630	0	
231	48	10654	0	
225	55	10702	0	
531	116	10727	0	
140	275	10843	0	
2123	46	10953	0	
841	17	10555	0	
1623	17	10461	0	
587	79	10393	0	
217	138	10472	0	
3422	66	10379	0	
317	165	10221	0	
824	19	10386	0	
50	365	10405	0	
970	50	10477	0	
182	150	10527	0	
699	90	10466	0	
521	186	10494	0	
1268	12	10641	0	
1142	49	10517	0	
297	130	10566	0	
1414	53	10504	0	
571	95	10557	0	
919	197	10520	0	
397	151	10717	0	
317	101	10821	0	
795	105	10922	0	
90	137	11027	0	
869	76	10767	0	
964	22	10450	0	
667	130	10427	0	
611	15	10557	0	
157	94	10572	0	
269	227	10578	0	
1343	49	10781	0	
1417	38	10737	0	
1598	25	10370	0	
261	64	10395	0	
124	242	10459	0	
1229	37	10576	0	
266	134	10521	0	
2086	5	10338	0	
437	99	10343	0	
64	98	10442	0	
346	177	10540	0	
356	116	10618	0	
377	152	10734	0	
239	22	10886	0	
3068	246	10690	0	
36	213	10936	0	
2216	7	10974	0	
800	67	10920	0	
383	298	10987	0	
81	86	11285	0	
231	48	11334	0	
48	1	11382	0	
1385	4	11340	0	
1530	29	11282	0	
48	113	11311	0	
275	162	11297	0	
1384	354	11292	0	
799	127	11464	0	
144	310	11591	0	
2441	53	11717	0	
411	34	11651	0	
1558	163	11506	0	
83	58	11669	0	
552	107	11617	0	
3595	56	11332	0	
54	29	11388	0	
190	187	11417	0	
780	46	11565	0	
83	6	11611	0	
578	157	11568	0	
999	103	11371	0	
2734	21	11280	0	
951	135	10789	0	
2690	122	10787	0	
916	77	10794	0	
55	98	10871	0	
788	60	10891	0	
222	39	10951	0	
1128	97	10942	0	
616	73	10897	0	
933	51	10934	0	
44	42	10985	0	
877	98	10914	0	
280	25	11012	0	
3484	244	10786	0	
1932	75	10681	0	
1597	88	10686	0	
230	12	10622	0	
1148	74	10534	0	
641	34	10608	0	
185	50	10303	0	
727	76	10353	0	
428	205	10372	0	
427	139	10577	0	
1900	97	10278	0	
1183	226	10148	0	
216	19	10374	0	
117	31	10393	0	
1140	51	10387	0	
772	41	10357	0	
1432	341	10343	0	
37	114	10684	0	
136	135	10732	0	
432	16	10867	0	
43	81	10883	0	
292	142	10964	0	
167	18	11106	0	
100	137	11124	0	
56	110	11210	0	
1249	32	11292	0	
812	56	11324	0	
798	95	11332	0	
1922	14	11256	0	
345	345	11270	0	
219	45	11340	0	
363	131	11385	0	
83	54	11516	0	
747	105	11524	0	
396	19	11629	0	
2042	364	11535	0	
44	8	11899	0	
1135	184	11769	0	
1316	3	11887	0	
542	83	11725	0	
937	61	11424	0	
264	105	11485	0	
615	296	11540	0	
711	128	11836	0	
160	252	11964	0	
159	10	12216	0	
297	51	12076	0	
1230	5	12037	0	
1633	45	11856	0	
1061	188	11840	0	
567	79	11898	0	
138	271	11977	0	
1349	87	12195	0	
1132	44	12187	0	
261	2	12034	0	
1007	52	11885	0	
455	243	11937	0	
363	203	12180	0	
236	125	12282	0	
45	59	12407	0	
201	127	12466	0	
169	52	12593	0	
744	104	12540	0	
541	184	12644	0	
1984	154	12615	0	
475	24	12747	0	
1331	168	12532	0	
3259	8	12386	0	
763	59	12305	0	
1466	144	12122	0	
734	31	12229	0	
550	28	12260	0	
699	50	12154	0	
2100	35	12002	0	
1998	37	11744	0	
350	71	11781	0	
43	459	11852	0	
493	40	12311	0	
561	150	12199	0	
450	101	12349	0	
1648	19	11969	0	
1593	1	11914	0	
2684	143	11483	0	
153	52	11626	0	
210	73	11678	0	
1417	26	11604	0	
297	11	11630	0	
199	399	11641	0	
495	103	11878	0	
604	266	11981	0	
669	33	11893	0	
46	157	11926	0	
996	394	11956	0	
2332	75	11987	0	
3193	101	11807	0	
365	160	11908	0	
753	124	11961	0	
112	45	12085	0	
289	23	12130	0	
178	128	12153	0	
184	79	12225	0	
758	81	12304	0	
408	56	12356	0	
2958	147	12016	0	
44	7	12163	0	
461	258	12170	0	
1220	437	12325	0	
702	145	12606	0	
1587	23	12629	0	
180	17	12652	0	
99	237	12592	0	
327	5	12829	0	
45	17	12834	0	
